title,author,source,description,content,pub_date,url,photo_url,combined_text,tokens,lems,keywords
Brandon Nimmo Player Props: Mets vs. Dodgers - NLCS Game 6,Data Skrive,USA Today,"Brandon Nimmo and the New York Mets play the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The clubs will meet for Game 6 of the NLCS with the Dodgers up 3-2.Find odds, stats,…","Brandon Nimmo and the New York Mets play the Los Angeles Dodgers on Sunday at 8:08 PM ET airing on Fox Sports 1. The clubs will meet for Game 6 of the NLCS with the Dodgers up 3-2.
Find odds, stats,… [+4405 chars]",20-10-2024,https://ftw.usatoday.com/article/brandon-nimmo-player-props-mets-vs-dodgers-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24507994-3.jpg?w=1024&h=576&crop=1,brandon nimmo player props mets vs dodgers nlcs game brandon nimmo and the new york mets play the los angeles dodgers on sunday at pm et airing on fox sports the clubs will meet for game of the nlcs with the dodgers up find odds stats chars,"['brandon', 'nimmo', 'player', 'props', 'mets', 'vs', 'dodgers', 'nlcs', 'game', 'brandon', 'nimmo', 'new', 'york', 'mets', 'play', 'los', 'angeles', 'dodgers', 'sunday', 'pm', 'et', 'airing', 'fox', 'sports', 'clubs', 'meet', 'game', 'nlcs', 'dodgers', 'find', 'odds', 'stats', 'chars']",,[]
Shohei Ohtani Player Props: Dodgers vs. Mets - NLCS Game 6,Data Skrive,USA Today,"The Los Angeles Dodgers, Shohei Ohtani included, will face Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The teams will square off in Game 6 of the NLCS. The Dodgers have a 3-2 series …","The Los Angeles Dodgers, Shohei Ohtani included, will face Sean Manaea and the New York Mets on Sunday at 8:08 PM ET. The teams will square off in Game 6 of the NLCS. The Dodgers have a 3-2 series le… [+4855 chars]",20-10-2024,https://ftw.usatoday.com/article/shohei-ohtani-player-props-dodgers-vs-mets-nlcs-game-6,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/24523986.jpg?w=1024&h=576&crop=1,shohei ohtani player props dodgers vs mets nlcs game the los angeles dodgers shohei ohtani included will face sean manaea and the new york mets on sunday at pm et the teams will square off in game of the nlcs the dodgers have a series le chars,"['shohei', 'ohtani', 'player', 'props', 'dodgers', 'vs', 'mets', 'nlcs', 'game', 'los', 'angeles', 'dodgers', 'shohei', 'ohtani', 'included', 'face', 'sean', 'manaea', 'new', 'york', 'mets', 'sunday', 'pm', 'et', 'teams', 'square', 'game', 'nlcs', 'dodgers', 'series', 'le', 'chars']",,[]
"How to watch WTA Osaka, Japan Women Singles 2024 Sunday: TV coverage, streaming live, match times and more Oct. 20",Data Skrive,USA Today,"Suzan Lamens (No. 125 in world) will play Kimberly Birrell (No. 150) today at the WTA Osaka, Japan Women Singles 2024, in Ariake, Japan. With the Tennis Channel, you can easily stay up to date on t…","Suzan Lamens (No. 125 in world) will play Kimberly Birrell (No. 150) today at the WTA Osaka, Japan Women Singles 2024, in Ariake, Japan. With the Tennis Channel, you can easily stay up to date on the… [+792 chars]",20-10-2024,https://ftw.usatoday.com/article/how-to-watch-wta-osaka-japan-women-singles-2024-sunday-tv-coverage-streaming-live-match-times-and-more-oct-20,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/14991234-54.jpg?w=1024&h=576&crop=1,how to watch wta osaka japan women singles sunday tv coverage streaming live match times and more oct suzan lamens no in world will play kimberly birrell no today at the wta osaka japan women singles in ariake japan with the tennis channel you can easily stay up to date on the chars,"['watch', 'wta', 'osaka', 'japan', 'women', 'singles', 'sunday', 'tv', 'coverage', 'streaming', 'live', 'match', 'times', 'oct', 'suzan', 'lamens', 'world', 'play', 'kimberly', 'birrell', 'today', 'wta', 'osaka', 'japan', 'women', 'singles', 'ariake', 'japan', 'tennis', 'channel', 'easily', 'stay', 'date', 'chars']",,[]
"How to watch Sunday’s NHL games streaming live or on TV - October 20, 2024",Data Skrive,USA Today,"The Pittsburgh Penguins and the Winnipeg Jets take the ice in one of many exciting matchups on the NHL schedule today.In terms of live coverage, we have what you need to know about today’s NH…","The Pittsburgh Penguins and the Winnipeg Jets take the ice in one of many exciting matchups on the NHL schedule today.
In terms of live coverage, we have what you need to know about today’s NHL acti… [+787 chars]",20-10-2024,https://ftw.usatoday.com/article/how-to-watch-sundays-nhl-games-streaming-live-or-on-tv-october-20-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/19265335-1.jpg?w=1024&h=576&crop=1,how to watch sunday s nhl games streaming live or on tv october the pittsburgh penguins and the winnipeg jets take the ice in one of many exciting matchups on the nhl schedule today in terms of live coverage we have what you need to know about today s nhl acti chars,"['watch', 'sunday', 'nhl', 'games', 'streaming', 'live', 'tv', 'october', 'pittsburgh', 'penguins', 'winnipeg', 'jets', 'take', 'ice', 'one', 'many', 'exciting', 'matchups', 'nhl', 'schedule', 'today', 'terms', 'live', 'coverage', 'need', 'know', 'today', 'nhl', 'acti', 'chars']",,[]
"How to buy New York Yankees World Series hats, shirts, jerseys and more",FTW Staff,USA Today,"The New York Yankees are headed to the World Series. Celebrate the Bronx Bombers with World Series hats, shirts, hoodies and more.","Congratulations, Yankees fans, you are going to the World Series.
After earning another come-from-behind win against the Cleveland Guardians, the New York Yankees advanced from the American League C… [+1068 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/how-to-buy-new-york-yankees-world-series-hats-shirts-jerseys-and-more,https://ftw.usatoday.com/wp-content/uploads/sites/90/2024/10/yankees-world-series-gear-2024.jpg?w=1024&h=576&crop=1,how to buy new york yankees world series hats shirts jerseys and more congratulations yankees fans you are going to the world series after earning another come from behind win against the cleveland guardians the new york yankees advanced from the american league c chars,"['buy', 'new', 'york', 'yankees', 'world', 'series', 'hats', 'shirts', 'jerseys', 'congratulations', 'yankees', 'fans', 'going', 'world', 'series', 'earning', 'another', 'come', 'behind', 'win', 'cleveland', 'guardians', 'new', 'york', 'yankees', 'advanced', 'american', 'league', 'c', 'chars']",,[]
Wordle hint today: Clues for October 20 2024 NYT puzzle #1219,Charles Curtis,USA Today,"Some clues, tips, strategies to guess Wordle on October 20, along with the answer.","WARNING: THERE ARE WORDLE SPOILERS AHEAD! DO NOT READ FURTHER IF YOU DONT WANT THE OCTOBER 20 2024 WORDLE ANSWER SPOILED FOR YOU.
Ready?
OK.
We’ve seen some hard Wordle words over the years and if… [+703 chars]",20-10-2024,https://ftw.usatoday.com/2024/10/wordle-hint-today-clues-october-20-2024,https://ftw.usatoday.com/wp-content/uploads/sites/90/2022/02/AFP-AFP_9XP2L4.jpg?w=1024&h=576&crop=1,wordle hint today clues for october nyt puzzle warning there are wordle spoilers ahead do not read further if you dont want the october wordle answer spoiled for you ready ok we ve seen some hard wordle words over the years and if chars,"['wordle', 'hint', 'today', 'clues', 'october', 'nyt', 'puzzle', 'warning', 'wordle', 'spoilers', 'ahead', 'read', 'dont', 'want', 'october', 'wordle', 'answer', 'spoiled', 'ready', 'ok', 'seen', 'hard', 'wordle', 'words', 'years', 'chars']",,[]
"UFC Fight Night 245 results: Anthony Hernandez wears down Michel Pereira, gets TKO",Nolan King,USA Today,"In the UFC Vegas 99 main event, Anthony Hernandez relentlessly took Michel Pereira down and eventually got the stoppage.","Anthony Hernandez believed cardio and pace would be the difference against Michel Pereira and while the stoppage may have come later than he expected, his general sentiment proved accurate.
It took … [+2112 chars]",20-10-2024,https://mmajunkie.usatoday.com/2024/10/ufc-fight-night-245-results-anthony-hernandez-vs-michel-pereira,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/10/Daniel-Hernandez-def.-Michel-Pereira-UFC-Fight-Night-245-1-via-UFC.png?w=1000&h=576&crop=1,ufc fight night results anthony hernandez wears down michel pereira gets tko anthony hernandez believed cardio and pace would be the difference against michel pereira and while the stoppage may have come later than he expected his general sentiment proved accurate it took chars,"['ufc', 'fight', 'night', 'results', 'anthony', 'hernandez', 'wears', 'michel', 'pereira', 'gets', 'tko', 'anthony', 'hernandez', 'believed', 'cardio', 'pace', 'would', 'difference', 'michel', 'pereira', 'stoppage', 'may', 'come', 'later', 'expected', 'general', 'sentiment', 'proved', 'accurate', 'took', 'chars']",,[]
Cris Cyborg def. Larissa Pacheco at PFL: Battle of the Giants: Best photos,MMA Junkie Staff,USA Today,Check out these photos from Cris Cyborg's victory over Larissa Paceco at PFL: Battle of the Giants in Riyadh.,"Check out these photos Cris Cyborg’s superfight title victory over Larissa Pacheco at PFL: Battle of the Giants, which took place at Kingdom Arena in Riyadh, Saudi Arabia. (Photos courtesy of PFL MMA… [+134 chars]",20-10-2024,https://mmajunkie.usatoday.com/gallery/cris-cyborg-def-larissa-pacheco-at-pfl-battle-of-the-giants-best-photos,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/10/Cris-Cyborg-def.-Larissa-Pacheco-PFL-Battle-of-the-Giants-128.jpg?w=1024&h=576&crop=1,cris cyborg def larissa pacheco at pfl battle of the giants best photos check out these photos cris cyborg s superfight title victory over larissa pacheco at pfl battle of the giants which took place at kingdom arena in riyadh saudi arabia photos courtesy of pfl mma chars,"['cris', 'cyborg', 'def', 'larissa', 'pacheco', 'pfl', 'battle', 'giants', 'best', 'photos', 'check', 'photos', 'cris', 'cyborg', 'superfight', 'title', 'victory', 'larissa', 'pacheco', 'pfl', 'battle', 'giants', 'took', 'place', 'kingdom', 'arena', 'riyadh', 'saudi', 'arabia', 'photos', 'courtesy', 'pfl', 'mma', 'chars']",,[]
Francis Ngannou def. Renan Ferreira at PFL: Battle of the Giants: Best photos,MMA Junkie Staff,USA Today,Check out these photos from Francis Ngannou's knockout of Renan Ferreira at PFL: Battle of the Giants in Riyadh.,"Check out these photos Francis Ngannou’s superfight title victory over Renan Ferreira at PFL: Battle of the Giants, which took place at Kingdom Arena in Riyadh, Saudi Arabia. (Photos courtesy of PFL … [+137 chars]",20-10-2024,https://mmajunkie.usatoday.com/gallery/francis-ngannou-def-renan-ferreira-at-pfl-battle-of-the-giants-best-photos,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/10/Francis-Ngannou-def.-Renan-Ferreira-PFL-Battle-of-the-Giants-36.jpg?w=1024&h=576&crop=1,francis ngannou def renan ferreira at pfl battle of the giants best photos check out these photos francis ngannou s superfight title victory over renan ferreira at pfl battle of the giants which took place at kingdom arena in riyadh saudi arabia photos courtesy of pfl chars,"['francis', 'ngannou', 'def', 'renan', 'ferreira', 'pfl', 'battle', 'giants', 'best', 'photos', 'check', 'photos', 'francis', 'ngannou', 'superfight', 'title', 'victory', 'renan', 'ferreira', 'pfl', 'battle', 'giants', 'took', 'place', 'kingdom', 'arena', 'riyadh', 'saudi', 'arabia', 'photos', 'courtesy', 'pfl', 'chars']",,[]
"UFC Fight Night 245 bonuses: 9 decisions + 11 fights = Only 3 $50,000 checks",Matt Erickson,USA Today,The UFC handed out three bonuses after Saturday's card – one less than is customary.,"The UFC handed out three bonuses after Saturday’s card  one less than is customary.
After UFC Fight Night 245, three fighters picked up an extra $50,000 for their performances in Las Vegas. Check ou… [+1814 chars]",20-10-2024,https://mmajunkie.usatoday.com/2024/10/ufc-fight-night-245-bonuses-anthony-hernandez-darren-elkins-50000,https://mmajunkie.usatoday.com/wp-content/uploads/sites/91/2024/10/Darren-Elkins-def.-Daniel-Pineda-UFC-Fight-Night-245-1b-via-UFC.png?w=1000&h=576&crop=1,ufc fight night bonuses decisions fights only checks the ufc handed out three bonuses after saturday s card one less than is customary after ufc fight night three fighters picked up an extra for their performances in las vegas check ou chars,"['ufc', 'fight', 'night', 'bonuses', 'decisions', 'fights', 'checks', 'ufc', 'handed', 'three', 'bonuses', 'saturday', 'card', 'one', 'less', 'customary', 'ufc', 'fight', 'night', 'three', 'fighters', 'picked', 'extra', 'performances', 'las', 'vegas', 'check', 'ou', 'chars']",,[]
"President Donald Trump to attend Week 7 game, Steelers make statement",Andrew Vasquez,USA Today,The Pittsburgh Steelers made a statement on President Donald Trump and his Secret Servicd attending their Week 7 contest.,"The Pittsburgh Steelers have issued a statement on social media regarding President Donald Trump attending the Week 7 Sunday Night Football game.
The Pittsburgh Steelers stated that the team is work… [+876 chars]",20-10-2024,https://steelerswire.usatoday.com/2024/10/19/president-donald-trump-pittsburgh-steelers-week-7-news-sports-acrisure-stadium-secret-service-nfl/,https://steelerswire.usatoday.com/wp-content/uploads/sites/76/2018/06/usatsi_10861859.jpg?w=1024&h=576&crop=1,president donald trump to attend week game steelers make statement the pittsburgh steelers have issued a statement on social media regarding president donald trump attending the week sunday night football game the pittsburgh steelers stated that the team is work chars,"['president', 'donald', 'trump', 'attend', 'week', 'game', 'steelers', 'make', 'statement', 'pittsburgh', 'steelers', 'issued', 'statement', 'social', 'media', 'regarding', 'president', 'donald', 'trump', 'attending', 'week', 'sunday', 'night', 'football', 'game', 'pittsburgh', 'steelers', 'stated', 'team', 'work', 'chars']",,[]
Taylor Swift unveils another new dress during Eras Tour in Miami,Bryan West,USA Today,Taylor Swift has debuted a variety of new outfits during the Miami concerts of her Eras Tour.,"MIAMI A new Speak Now dress from Taylor Swift sent the Hard Rock Stadium into a spiral Saturday night.
During the singers third era, the instrumental to Enchanted began. As the back screen slowly ro… [+1359 chars]",20-10-2024,https://www.usatoday.com/story/entertainment/music/2024/10/19/taylor-swift-new-speak-now-dress/75497892007/,"https://www.usatoday.com/gcdn/authoring/authoring-images/2024/10/20/PNAS/75759638007-image.jpg?crop=2447,1377,x0,y816&width=2447&height=1377&format=pjpg&auto=webp",taylor swift unveils another new dress during eras tour in miami miami a new speak now dress from taylor swift sent the hard rock stadium into a spiral saturday night during the singers third era the instrumental to enchanted began as the back screen slowly ro chars,"['taylor', 'swift', 'unveils', 'another', 'new', 'dress', 'eras', 'tour', 'miami', 'miami', 'new', 'speak', 'dress', 'taylor', 'swift', 'sent', 'hard', 'rock', 'stadium', 'spiral', 'saturday', 'night', 'singers', 'third', 'era', 'instrumental', 'enchanted', 'began', 'back', 'screen', 'slowly', 'ro', 'chars']",,[]
